sujeto,movimiento,variante_limpieza,estrategia_balanceo,modelo,accuracy,balanced_accuracy,kappa,macro_f1,weighted_f1,recall_left,recall_pull,recall_push,recall_right,precision_left,precision_pull,precision_push,precision_right,auc,min_clase,problema_muestra,exito,observacion,cv,folds
212260567,right,sinArtefactosEstricto,smote_tomek,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260567,right,sinArtefactosEstricto,smote_tomek,RBFNetwork_aprox,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260567,right,sinArtefactosEstricto,random_undersampling_controlado,SMO_SVM,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260567,right,sinArtefactosEstricto,random_undersampling_controlado,RandomForest,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260567,right,sinArtefactosEstricto,random_undersampling_controlado,MLP,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260567,right,sinArtefactosEstricto,random_undersampling_controlado,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260567,right,sinArtefactosEstricto,random_undersampling_controlado,RBFNetwork_aprox,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260569,all,noOutliers,sin_balanceo,SMO_SVM,87.44,71.29,0.7721,0.7272,0.8603,0.9315,0.2632,0.9439,0.0,0.8193,0.625,0.9352,0.0,0.8781,19,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,noOutliers,sin_balanceo,RandomForest,76.38,55.91,0.5583,0.5395,0.7331,0.8082,0.0,0.8692,0.0,0.7973,0.0,0.7686,0.0,0.7341,19,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,noOutliers,sin_balanceo,MLP,81.41,64.37,0.6642,0.6449,0.7967,0.9041,0.1579,0.8692,0.0,0.7253,0.5,0.9118,0.0,0.8299,19,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,noOutliers,sin_balanceo,IBk_kNN,73.37,60.1,0.5256,0.6043,0.7299,0.6986,0.2632,0.8411,0.0,0.6892,0.3125,0.8257,0.0,0.7255,19,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,noOutliers,sin_balanceo,RBFNetwork_aprox,78.89,60.22,0.6165,0.5816,0.7596,0.9315,0.0526,0.8224,0.0,0.68,1.0,0.898,0.0,0.8303,19,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,noOutliers,random_oversampling,SMO_SVM,88.44,73.5,0.7907,0.7558,0.8724,0.9452,0.3158,0.9439,0.0,0.8214,0.75,0.9439,0.0,0.9374,19,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,noOutliers,random_oversampling,RandomForest,78.89,60.21,0.6054,0.6056,0.7665,0.7945,0.1053,0.9065,0.0,0.8406,0.3333,0.7823,0.0,0.7778,19,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,noOutliers,random_oversampling,MLP,82.41,68.03,0.6846,0.695,0.8131,0.9178,0.2632,0.8598,0.0,0.7204,0.7143,0.9293,0.0,0.83,19,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,noOutliers,random_oversampling,IBk_kNN,73.37,58.94,0.5187,0.5957,0.7244,0.726,0.2105,0.8318,0.0,0.7067,0.3333,0.7946,0.0,0.7165,19,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,noOutliers,random_oversampling,RBFNetwork_aprox,79.9,65.32,0.6417,0.6621,0.7858,0.9452,0.2105,0.8037,0.0,0.6765,0.8,0.9348,0.0,0.8353,19,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,noOutliers,class_weight_balanced,SMO_SVM,87.44,71.29,0.7721,0.7272,0.8603,0.9315,0.2632,0.9439,0.0,0.8193,0.625,0.9352,0.0,0.8781,19,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,noOutliers,class_weight_balanced,RandomForest,75.88,55.02,0.5441,0.5311,0.7253,0.7534,0.0,0.8972,0.0,0.7857,0.0,0.7619,0.0,0.7723,19,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,noOutliers,class_weight_balanced,MLP,,,,,,,,,,,,,,,19,False,NO_APLICA,class_weight no soportado por este modelo,,
212260569,all,noOutliers,class_weight_balanced,IBk_kNN,,,,,,,,,,,,,,,19,False,NO_APLICA,class_weight no soportado por este modelo,,
212260569,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,76.88,63.45,0.5933,0.6386,0.7583,0.9452,0.2105,0.7477,0.0,0.6389,0.6667,0.9412,0.0,0.8295,19,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,noOutliers,smote,SMO_SVM,,,,,,,,,,,,,,,19,False,NO_APLICA,SMOTE no aplicable dentro de fold: clase con menos de 2 registros en train,,
212260569,all,noOutliers,smote,RandomForest,,,,,,,,,,,,,,,19,False,NO_APLICA,SMOTE no aplicable dentro de fold: clase con menos de 2 registros en train,,
212260569,all,noOutliers,smote,MLP,,,,,,,,,,,,,,,19,False,NO_APLICA,SMOTE no aplicable dentro de fold: clase con menos de 2 registros en train,,
212260569,all,noOutliers,smote,IBk_kNN,,,,,,,,,,,,,,,19,False,NO_APLICA,SMOTE no aplicable dentro de fold: clase con menos de 2 registros en train,,
212260569,all,noOutliers,smote,RBFNetwork_aprox,,,,,,,,,,,,,,,19,False,NO_APLICA,SMOTE no aplicable dentro de fold: clase con menos de 2 registros en train,,
212260569,all,noOutliers,smote_tomek,SMO_SVM,,,,,,,,,,,,,,,19,False,NO_APLICA,SMOTE no aplicable dentro de fold: clase con menos de 2 registros en train,,
212260569,all,noOutliers,smote_tomek,RandomForest,,,,,,,,,,,,,,,19,False,NO_APLICA,SMOTE no aplicable dentro de fold: clase con menos de 2 registros en train,,
212260569,all,noOutliers,smote_tomek,MLP,,,,,,,,,,,,,,,19,False,NO_APLICA,SMOTE no aplicable dentro de fold: clase con menos de 2 registros en train,,
212260569,all,noOutliers,smote_tomek,IBk_kNN,,,,,,,,,,,,,,,19,False,NO_APLICA,SMOTE no aplicable dentro de fold: clase con menos de 2 registros en train,,
212260569,all,noOutliers,smote_tomek,RBFNetwork_aprox,,,,,,,,,,,,,,,19,False,NO_APLICA,SMOTE no aplicable dentro de fold: clase con menos de 2 registros en train,,
212260569,all,noOutliers,random_undersampling_controlado,SMO_SVM,75.38,67.26,0.5773,0.6561,0.7637,0.7123,0.4737,0.8318,0.0,0.8,0.3103,0.8476,0.0,0.8339,19,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,noOutliers,random_undersampling_controlado,RandomForest,70.35,53.91,0.4627,0.5218,0.6785,0.8356,0.0526,0.729,0.0,0.6162,0.5,0.7959,0.0,0.8211,19,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,noOutliers,random_undersampling_controlado,MLP,77.39,64.9,0.5971,0.656,0.7693,0.7808,0.3158,0.8505,0.0,0.7215,0.4286,0.8585,0.0,0.8491,19,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,noOutliers,random_undersampling_controlado,IBk_kNN,63.82,58.64,0.3937,0.5597,0.6522,0.5753,0.4737,0.7103,0.0,0.6364,0.2571,0.7755,0.0,0.6975,19,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,67.84,52.35,0.4184,0.5053,0.6525,0.8356,0.0526,0.6822,0.0,0.5922,1.0,0.7684,0.0,0.843,19,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,sinArtefactosConservador,sin_balanceo,SMO_SVM,86.15,75.23,0.7511,0.7854,0.8542,0.84,0.4615,0.9552,0.0,0.8571,0.8571,0.8649,0.0,0.8945,13,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,sinArtefactosConservador,sin_balanceo,RandomForest,82.31,62.57,0.673,0.6196,0.7895,0.86,0.0769,0.9403,0.0,0.8113,1.0,0.8289,0.0,0.8047,13,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,sinArtefactosConservador,sin_balanceo,MLP,83.85,69.6,0.7107,0.7127,0.8271,0.84,0.3077,0.9403,0.0,0.8235,0.5714,0.875,0.0,0.8883,13,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,sinArtefactosConservador,sin_balanceo,IBk_kNN,84.62,74.57,0.7279,0.7683,0.841,0.88,0.4615,0.8955,0.0,0.8,0.75,0.8955,0.0,0.8286,13,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,sinArtefactosConservador,sin_balanceo,RBFNetwork_aprox,78.46,60.26,0.6078,0.5934,0.7544,0.88,0.0769,0.8507,0.0,0.7213,1.0,0.8382,0.0,0.788,13,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,sinArtefactosConservador,random_oversampling,SMO_SVM,86.15,73.33,0.7501,0.7647,0.8513,0.86,0.3846,0.9552,0.0,0.86,0.8333,0.8649,0.0,0.8981,13,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,sinArtefactosConservador,random_oversampling,RandomForest,85.38,73.0,0.7366,0.7668,0.8441,0.88,0.3846,0.9254,0.0,0.8148,1.0,0.8732,0.0,0.8392,13,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,sinArtefactosConservador,random_oversampling,MLP,87.69,74.49,0.7795,0.7688,0.8671,0.88,0.3846,0.9701,0.0,0.8627,0.7143,0.9028,0.0,0.8749,13,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,sinArtefactosConservador,random_oversampling,IBk_kNN,83.85,72.0,0.7132,0.7419,0.8308,0.88,0.3846,0.8955,0.0,0.7857,0.7143,0.8955,0.0,0.8137,13,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,sinArtefactosConservador,random_oversampling,RBFNetwork_aprox,80.0,67.28,0.6414,0.7032,0.7895,0.86,0.3077,0.8507,0.0,0.7167,1.0,0.8636,0.0,0.8409,13,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,sinArtefactosConservador,class_weight_balanced,SMO_SVM,86.15,75.23,0.7511,0.7854,0.8542,0.84,0.4615,0.9552,0.0,0.8571,0.8571,0.8649,0.0,0.8945,13,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,sinArtefactosConservador,class_weight_balanced,RandomForest,83.08,65.14,0.6885,0.6636,0.8051,0.86,0.1538,0.9403,0.0,0.8269,1.0,0.8289,0.0,0.828,13,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,sinArtefactosConservador,class_weight_balanced,MLP,,,,,,,,,,,,,,,13,False,NO_APLICA,class_weight no soportado por este modelo,,
212260569,all,sinArtefactosConservador,class_weight_balanced,IBk_kNN,,,,,,,,,,,,,,,13,False,NO_APLICA,class_weight no soportado por este modelo,,
212260569,all,sinArtefactosConservador,class_weight_balanced,RBFNetwork_aprox,80.77,70.01,0.6584,0.7343,0.8018,0.88,0.3846,0.8358,0.0,0.7097,1.0,0.8889,0.0,0.7502,13,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,sinArtefactosConservador,smote,SMO_SVM,,,,,,,,,,,,,,,13,False,NO_APLICA,SMOTE no aplicable dentro de fold: clase con menos de 2 registros en train,,
212260569,all,sinArtefactosConservador,smote,RandomForest,,,,,,,,,,,,,,,13,False,NO_APLICA,SMOTE no aplicable dentro de fold: clase con menos de 2 registros en train,,
212260569,all,sinArtefactosConservador,smote,MLP,,,,,,,,,,,,,,,13,False,NO_APLICA,SMOTE no aplicable dentro de fold: clase con menos de 2 registros en train,,
212260569,all,sinArtefactosConservador,smote,IBk_kNN,,,,,,,,,,,,,,,13,False,NO_APLICA,SMOTE no aplicable dentro de fold: clase con menos de 2 registros en train,,
212260569,all,sinArtefactosConservador,smote,RBFNetwork_aprox,,,,,,,,,,,,,,,13,False,NO_APLICA,SMOTE no aplicable dentro de fold: clase con menos de 2 registros en train,,
212260569,all,sinArtefactosConservador,smote_tomek,SMO_SVM,,,,,,,,,,,,,,,13,False,NO_APLICA,SMOTE no aplicable dentro de fold: clase con menos de 2 registros en train,,
212260569,all,sinArtefactosConservador,smote_tomek,RandomForest,,,,,,,,,,,,,,,13,False,NO_APLICA,SMOTE no aplicable dentro de fold: clase con menos de 2 registros en train,,
212260569,all,sinArtefactosConservador,smote_tomek,MLP,,,,,,,,,,,,,,,13,False,NO_APLICA,SMOTE no aplicable dentro de fold: clase con menos de 2 registros en train,,
212260569,all,sinArtefactosConservador,smote_tomek,IBk_kNN,,,,,,,,,,,,,,,13,False,NO_APLICA,SMOTE no aplicable dentro de fold: clase con menos de 2 registros en train,,
212260569,all,sinArtefactosConservador,smote_tomek,RBFNetwork_aprox,,,,,,,,,,,,,,,13,False,NO_APLICA,SMOTE no aplicable dentro de fold: clase con menos de 2 registros en train,,
212260569,all,sinArtefactosConservador,random_undersampling_controlado,SMO_SVM,73.08,66.94,0.5684,0.6396,0.7546,0.86,0.4615,0.6866,0.0,0.7288,0.24,1.0,0.0,0.8684,13,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,sinArtefactosConservador,random_undersampling_controlado,RandomForest,67.69,58.31,0.4582,0.5742,0.6865,0.74,0.3077,0.7015,0.0,0.6491,0.2353,0.8393,0.0,0.8503,13,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,sinArtefactosConservador,random_undersampling_controlado,MLP,70.77,65.11,0.5347,0.6209,0.7352,0.82,0.4615,0.6716,0.0,0.7193,0.2222,0.9783,0.0,0.7101,13,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,sinArtefactosConservador,random_undersampling_controlado,IBk_kNN,65.38,60.95,0.4481,0.5783,0.6783,0.74,0.4615,0.6269,0.0,0.6607,0.2222,0.8936,0.0,0.722,13,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,sinArtefactosConservador,random_undersampling_controlado,RBFNetwork_aprox,66.15,54.53,0.4119,0.547,0.6472,0.9,0.1538,0.5821,0.0,0.5357,1.0,0.8864,0.0,0.8115,13,False,no,Recall crítico bajo en: pull,bloques,3.0
212260569,all,sinArtefactosEstricto,sin_balanceo,SMO_SVM,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260569,all,sinArtefactosEstricto,sin_balanceo,RandomForest,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260569,all,sinArtefactosEstricto,sin_balanceo,MLP,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260569,all,sinArtefactosEstricto,sin_balanceo,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260569,all,sinArtefactosEstricto,sin_balanceo,RBFNetwork_aprox,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260569,all,sinArtefactosEstricto,random_oversampling,SMO_SVM,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260569,all,sinArtefactosEstricto,random_oversampling,RandomForest,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260569,all,sinArtefactosEstricto,random_oversampling,MLP,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260569,all,sinArtefactosEstricto,random_oversampling,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260569,all,sinArtefactosEstricto,random_oversampling,RBFNetwork_aprox,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260569,all,sinArtefactosEstricto,class_weight_balanced,SMO_SVM,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260569,all,sinArtefactosEstricto,class_weight_balanced,RandomForest,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260569,all,sinArtefactosEstricto,class_weight_balanced,MLP,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260569,all,sinArtefactosEstricto,class_weight_balanced,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260569,all,sinArtefactosEstricto,class_weight_balanced,RBFNetwork_aprox,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260569,all,sinArtefactosEstricto,smote,SMO_SVM,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260569,all,sinArtefactosEstricto,smote,RandomForest,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260569,all,sinArtefactosEstricto,smote,MLP,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260569,all,sinArtefactosEstricto,smote,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260569,all,sinArtefactosEstricto,smote,RBFNetwork_aprox,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260569,all,sinArtefactosEstricto,smote_tomek,SMO_SVM,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260569,all,sinArtefactosEstricto,smote_tomek,RandomForest,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260569,all,sinArtefactosEstricto,smote_tomek,MLP,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260569,all,sinArtefactosEstricto,smote_tomek,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260569,all,sinArtefactosEstricto,smote_tomek,RBFNetwork_aprox,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260569,all,sinArtefactosEstricto,random_undersampling_controlado,SMO_SVM,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260569,all,sinArtefactosEstricto,random_undersampling_controlado,RandomForest,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260569,all,sinArtefactosEstricto,random_undersampling_controlado,MLP,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260569,all,sinArtefactosEstricto,random_undersampling_controlado,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260569,all,sinArtefactosEstricto,random_undersampling_controlado,RBFNetwork_aprox,,,,,,,,,,,,,,,0,True,NO_APLICA,variante marcada como no modelable,,
212260569,left,noOutliers,sin_balanceo,SMO_SVM,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
212260569,left,noOutliers,sin_balanceo,RandomForest,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
212260569,left,noOutliers,sin_balanceo,MLP,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
212260569,left,noOutliers,sin_balanceo,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
212260569,left,noOutliers,sin_balanceo,RBFNetwork_aprox,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
212260569,left,noOutliers,random_oversampling,SMO_SVM,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
212260569,left,noOutliers,random_oversampling,RandomForest,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
212260569,left,noOutliers,random_oversampling,MLP,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
212260569,left,noOutliers,random_oversampling,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
212260569,left,noOutliers,random_oversampling,RBFNetwork_aprox,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
212260569,left,noOutliers,class_weight_balanced,SMO_SVM,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
212260569,left,noOutliers,class_weight_balanced,RandomForest,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
212260569,left,noOutliers,class_weight_balanced,MLP,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
212260569,left,noOutliers,class_weight_balanced,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
212260569,left,noOutliers,class_weight_balanced,RBFNetwork_aprox,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
212260569,left,noOutliers,smote,SMO_SVM,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
212260569,left,noOutliers,smote,RandomForest,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
212260569,left,noOutliers,smote,MLP,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
212260569,left,noOutliers,smote,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
212260569,left,noOutliers,smote,RBFNetwork_aprox,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
212260569,left,noOutliers,smote_tomek,SMO_SVM,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
212260569,left,noOutliers,smote_tomek,RandomForest,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
212260569,left,noOutliers,smote_tomek,MLP,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
212260569,left,noOutliers,smote_tomek,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
212260569,left,noOutliers,smote_tomek,RBFNetwork_aprox,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
212260569,left,noOutliers,random_undersampling_controlado,SMO_SVM,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
212260569,left,noOutliers,random_undersampling_controlado,RandomForest,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
212260569,left,noOutliers,random_undersampling_controlado,MLP,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
212260569,left,noOutliers,random_undersampling_controlado,IBk_kNN,,,,,,,,,,,,,,,0,True,NO_APLICA,menos de dos clases modelables,,
